Company code,Company Name,Sector,Industry,Year,EPS,BVPS,ROA,ROE,DIV,P/E Ratio,DAR,MB,DY,Market Cap,Total Assets,Year end price
WOW,Woolworths Group Limited,Consumer Defensive,Grocery Stores,2023,1.333,5.259538728908537,0.0480860675225867,5.125361766945925,1.04,27.20468668497691,0.4676355206847361,6.894872197014835,0.0286787000268241,44299553865.82031,33648000000.0,36.26384735107422
REA,REA Group Limited,Communication Services,Internet Content & Information,2023,2.697,11.102280554357122,0.1355745069671819,1.731443638760712,1.58,66.54777710730383,0.1535064341734562,16.165989859440298,0.0088032409145138,23712273925.827023,2626600000.0,179.47935485839844
QBE,QBE Insurance Group Limited,Financial Services,Insurance - Property & Casualty,2023,0.876,6.6114876894990005,0.0321791583547069,4.230684215814285,0.44,16.190896839856013,0.073311484753491,2.1452396643256293,0.031022562245372,21351570379.033203,42108000000.0,14.183225631713867
PME,Pro Medicus Limited,Healthcare,Health Information Services,2023,0.581,1.3280127082555817,0.3000371039156999,1.4565558886262755,0.3,164.41055008958827,0.0091572463947361,71.92892734251386,0.0031406203463183,9982008820.884705,202135000.0,95.52252960205078
COL,Coles Group Limited,Consumer Defensive,Grocery Stores,2023,0.823,2.503935625731065,0.0600262409796632,5.450536352800953,0.6599999999999999,18.83737255851959,0.4902143013339164,6.191516050311884,0.0425719725208272,20778727864.84668,18292000000.0,15.50315761566162
BXB,Brambles Limited,Industrials,Specialty Business Services,2023,0.507,2.075454032398627,0.080667546022825,3.0378048780487803,0.395,26.005948083640558,0.3308252566381832,6.352834354595501,0.0299582503073489,18232634597.689087,8718500000.0,13.185015678405762
SUN,Suncorp Group Limited,Financial Services,Insurance - Property & Casualty,2023,0.9092,10.464348591549296,0.0099840846038109,8.61489473289878,0.6000000000000001,14.535433596784303,0.2319821190958663,1.2629181941500722,0.0454008341140132,16814492836.914062,114983000000.0,13.215616226196287
RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies,2023,0.612,2.813361958053921,0.1329376211175009,1.6348345227478709,0.184,41.31353602689856,0.2340012334656653,8.987071136040903,0.007277362910197,37115732045.94873,6751708000.0,25.283884048461918
STO,Santos Limited,Energy,Oil & Gas E&P,2023,0.434,4.703226975197929,0.0475870412689877,1.9480196399345333,0.35763,16.440813442529073,0.206983465519559,1.5171100760573726,0.0501211367031822,23173856411.776367,29756000000.0,7.135313034057617
IAG,Insurance Australia Group Limited,Financial Services,Insurance - Property & Casualty,2023,0.3392,2.8115064601231143,0.0237537829041283,4.968931763370691,0.15,16.044142111292427,0.075258379489522,1.9356786410912536,0.0275625195828219,12872262963.256836,35026000000.0,5.442173004150391
COH,Cochlear Limited,Healthcare,Medical Devices,2023,4.57,26.72784155256236,0.117024175653054,1.468835773101555,3.3,64.48774275164114,0.0785611398762019,11.026291958347333,0.0111974869276497,19282779376.75781,2568700000.0,294.708984375
SCG,Scentre Group,Real Estate,REIT - Retail,2023,0.0337,3.42986493874603,0.0049030738825112,1.979166088717508,0.165,84.15443607183168,0.4404244284653014,0.82685602677334,0.0581804437386428,14752186430.471191,35671500000.0,2.8360044956207275
FPH,Fisher & Paykel Healthcare Corporation Limited,Healthcare,Medical Instruments & Supplies,2023,0.433,2.991512090308546,0.1135404853708323,1.257271586631687,0.333727,49.75834729765084,0.0661374461329099,7.202165235996293,0.0154895036405884,12628276524.795898,2204500000.0,21.54536437988281
CPU,Computershare Limited,Financial Services,Capital Markets,2023,0.7367,3.6205795341944422,0.0723586303168447,2.870825163406325,0.7,32.12659381956036,0.4122771352591808,6.536981564233481,0.0295762213374824,13988748328.565796,6146385000.0,23.66766166687012
NST,Northern Star Resources Limited,Basic Materials,Gold,2023,0.508,7.379009811425788,0.0475146554943895,1.4517828726351152,0.265,26.14468852366049,0.1073464217859404,1.79990298284388,0.0199525629396961,15269476954.956057,12316200000.0,13.281501770019531
ORG,Origin Energy Limited,Utilities,Utilities - Diversified,2023,0.613,5.160934696110791,0.0556786995989022,2.126360677813938,0.755,12.404178133990987,0.1719442685243825,1.4733302480782335,0.0992929657474804,13099379235.663574,18948000000.0,7.603761196136475
S32,South32 Limited,Basic Materials,Other Industrial Metals & Mining,2023,-0.038,2.082333860459922,-0.0118786047789068,1.5534933333333334,0.123173,-86.19414505205657,0.1195413347981323,1.5729358169562304,0.0376057414907297,14747846219.781616,14564000000.0,3.2753775119781494
CAR,CAR Group Limited,Communication Services,Internet Content & Information,2023,1.813,8.12566837353445,0.1378151830934083,1.4992685531626315,0.61,16.833467899076332,0.2652422012450001,3.7558851651424714,0.0199874981141551,11526841618.903564,4684658000.0,30.51907730102539
REH,Reece Limited,Industrials,Industrial Distribution,2023,0.6,5.612250458215684,0.0559779015482607,1.9099244667658184,0.25,36.96722666422527,0.2833168647280022,3.9521286805840457,0.0112712449449147,14328142169.677734,6924286000.0,22.18033599853516
SHL,Sonic Healthcare Limited,Healthcare,Diagnostics & Research,2023,1.458,16.104162330038886,0.0526318498975268,1.6428749958027544,1.04,21.19715943094471,0.2382303790603635,1.9190975486300104,0.0336510135150355,14847105861.366272,13014629000.0,30.905458450317383
ASX,ASX Limited,Financial Services,Financial Data & Stock Exchanges,2023,1.639,18.776819607195907,0.0188495422763213,4.623770807009834,2.283,37.24230055841024,0.0046693161768637,3.2508237226629024,0.0374016237676629,11834948844.726562,16833300000.0,61.040130615234375
SOL,Washington H. Soul Pattinson and Company Limited,Financial Services,Capital Markets,2023,2.158,23.71749605699679,0.0705018695672543,1.1215995900635751,0.87,14.770277127609749,0.0445980055295463,1.3439132851454088,0.0272947529906576,11721439652.137756,9797187000.0,31.87425804138184
TLC,The Lottery Corporation Limited,Consumer Cyclical,Gambling,2023,0.119,0.1189700651475763,0.0605824887322977,16.50641993957704,0.0699999999999999,39.37951256247128,0.583220846965156,39.389421104553776,0.0149375971372036,10430318708.48584,4370900000.0,4.686161994934082
AIA,Auckland International Airport Limited,Industrials,Airports & Air Services,2023,0.0293,4.981655093028667,0.0039891775091649,1.2926648761563713,0.037228,272.8347973611981,0.1677947789792507,1.604699525238108,0.0046569580459198,13443370272.682253,10829300000.0,7.9940595626831055
SGP,Stockland,Real Estate,REIT - Diversified,2023,0.1847,4.262788069298027,0.0264423076923076,1.6352201257861636,0.2239999999999999,23.184155669158127,0.2347956730769231,1.0045335312197825,0.0523106165389956,10222133213.692505,16640000000.0,4.282113552093506
IFT,Infratil Limited,Industrials,Conglomerates,2023,0.888,4.3537683104714615,0.0631183260050251,1.7534548333247286,0.175241,10.318434990204132,0.3328949434673366,2.104560835096218,0.0191253294376344,8856202450.168396,10188800000.0,9.16277027130127
JBH,JB Hi-Fi Limited,Consumer Cyclical,Specialty Retail,2023,4.799,12.984067170322133,0.162168846023061,2.278740490278952,3.12,10.668534193219775,0.2025101239605552,3.943163180046264,0.0609395286277972,5597714450.393677,3234900000.0,51.19829559326172
TNE,Technology One Limited,Technology,Software - Application,2023,0.3171,0.934743385836616,0.1615674917587638,2.0807990692992946,0.0761999999999999,48.05527286776155,0.0520717344837821,16.30215014865128,0.0050005489361233,4988555758.388184,636737000.0,15.238327026367188
VCX,Vicinity Centres,Real Estate,REIT - Retail,2023,0.0596,2.3368729187220763,0.017421043850981,1.4649796486214643,0.12,32.3583555701595,0.2862697791409468,0.8252729433982838,0.062222655734975,8779336099.165283,15584600000.0,1.9285579919815063
EVN,Evolution Mining Limited,Basic Materials,Gold,2023,0.0891,1.6562658705899906,0.0242148514932131,2.049359368911,0.04,43.63163285517666,0.2697217353572108,2.347194708547256,0.0102891813322052,7733715512.519348,6752385000.0,3.88757848739624
AFI,Australian Foundation Investment Company Limited,Financial Services,Asset Management,2023,0.2506,6.02976730081716,0.0345595865385377,1.1859861838933117,0.25,28.703237474202545,0.0011156783262861,1.1929202160190078,0.034755861498401,9013731396.484377,8963157000.0,7.193031311035156
AMC,Amcor plc,Consumer Cyclical,Packaging & Containers,2023,0.709,2.785503695230106,0.0616361818502617,4.15721271393643,0.7423,19.068148980187765,0.4239840028230312,4.853455283546595,0.0549066173665522,19540010971.558598,17003000000.0,13.519317626953123
BSL,BlueScope Steel Limited,Basic Materials,Steel,2023,2.174,23.864937830507756,0.0633318899787262,1.4446136691234464,0.5,10.48598425478264,0.0493564521088665,0.9552310561964048,0.0219331628562275,9998785557.630247,15935100000.0,22.79652976989746
APA,APA Group,Utilities,Utilities - Regulated Gas,2023,0.223,1.0371056669418195,0.0165763267364174,8.306806282722514,0.5549999999999999,36.93811562029236,0.7302407664187571,7.942488452131167,0.0673772658911955,10666761991.212158,15866000000.0,8.237199783325195
TWE,Treasury Wine Estates Limited,Consumer Defensive,Beverages - Wineries & Distilleries,2023,0.349371,4.759152499607407,0.0358890471422729,1.82817293562608,0.346401,29.944853802293924,0.2732362190289509,2.198261879320793,0.0331108314892381,8489027899.373108,7091300000.0,10.46186351776123
RHC,Ramsay Health Care Limited,Healthcare,Medical Care Facilities,2023,1.251,18.04473398479913,0.0141748533061977,4.360217283131531,0.75,41.34497882650911,0.5652014721685956,2.866352507913608,0.0145004399738294,11909121399.879456,21030200000.0,51.72256851196289
SEK,SEEK Limited,Communication Services,Internet Content & Information,2023,2.884,7.498738859929376,0.1956833432105373,1.9544537438350025,0.47,9.135341512016051,0.2873692863560764,3.513434113760088,0.0178393002217755,9400895658.187866,5230900000.0,26.346324920654297
GPT,The GPT Group,Real Estate,REIT - Diversified,2023,-0.125,5.620334217390715,-0.0147421958500718,1.5121212684141108,0.25,-36.074363708496094,0.2968525411860097,0.8023180275666041,0.0554410333100059,8637916348.387573,16279800000.0,4.509295463562012
ORI,Orica Limited,Basic Materials,Specialty Chemicals,2023,0.651,8.184282422012142,0.0337279861301213,2.163779061158004,0.43,23.86431100731072,0.2705766949539192,1.8982319603213011,0.0276782461150104,7571477820.133575,8767200000.0,15.535666465759276
TPG,TPG Telecom Limited,Communication Services,Telecom Services,2023,0.026,6.247915819627768,0.0024913565182021,1.693036067831626,0.18,191.7417232806866,0.320825706731747,0.7979116475347869,0.036106262135458,9269339609.41162,19668000000.0,4.985284805297852
MGR,Mirvac Group,Real Estate,REIT - Diversified,2023,-0.042,2.6754623182666437,-0.0097737234924771,1.5991285403050108,0.098,-48.210882005237394,0.2689254827627058,0.7568251028599119,0.0483984784406112,7989802610.89209,16882000000.0,2.0248570442199707
NEM,Newmont Corporation,Basic Materials,Gold,2023,-2.97,25.4969465291814,-0.044932079414838,1.9005649717514124,0.415986,-20.11175958395807,0.1699996396785933,2.342708994427703,0.0069642154222222,68001813981.25293,55506000000.0,59.73192596435547
MCY,Mercury NZ Limited,Utilities,Utilities - Renewable,2023,0.0744,3.464883253170412,0.0109353434547191,1.942462363373892,0.201086,79.41302432808826,0.2015075910393884,1.705202911123649,0.0340343267376147,8268528916.038574,9419000000.0,5.908329010009766
EDV,Endeavour Group Limited,Consumer Defensive,Beverages - Wineries & Distilleries,2023,0.295,2.07093326908724,0.045326021763345,3.1466702615260176,0.2179999999999999,16.945599701444984,0.5216348213520692,2.413864312551968,0.0436091412441687,8953022735.255249,11671000000.0,4.9989519119262695
BEN,Bendigo and Adelaide Bank Limited,Financial Services,Banks - Regional,2023,0.879,12.118376308877332,0.0050467253657352,14.375129548805232,0.61,10.376276009725627,0.1353070734374698,0.7526376785202993,0.0668804897134986,5156094944.239014,98479700000.0,9.120746612548828
NWL,Netwealth Group Limited,Technology,Software - Application,2023,0.275,0.5026942506442382,0.4148191617506254,1.3156141049500605,0.24,55.257526744495735,0.0839237730487691,30.228752040155243,0.0157938171348612,3719617709.789063,161885000.0,15.195819854736328
DXS,DEXUS,Real Estate,REIT - Office,2023,-0.6371,11.402604621433266,-0.0370775208060518,1.5068287631581092,0.503,-11.674794610376315,0.2892717611281263,0.6523081254864926,0.067625599948098,8000102543.403992,18480200000.0,7.438011646270752
ALQ,ALS Limited,Industrials,Consulting Services,2023,0.6023,2.8190829887874536,0.0874448214768325,2.4162675954143085,0.39,20.796965666037355,0.4348818353803189,4.44329325191026,0.031135207830141,6073537546.036133,3330100000.0,12.526012420654297
AGL,AGL Energy Limited,Utilities,Utilities - Independent Power Producers,2023,-1.879,7.612073987848936,-0.0829505184407402,2.976753272123461,0.31,-4.742456408749876,0.1891980574878593,1.1706501547759074,0.0347881685884113,5994899442.607422,15238000000.0,8.911075592041016
CHC,Charter Hall Group,Real Estate,Real Estate - Diversified,2023,0.415,6.88207336422131,0.0481510582920002,1.2511059228311625,0.4379,28.46554675734187,0.1164366743603594,1.7165178688317442,0.0370686968315271,5587608966.621094,4072600000.0,11.813201904296877
QUB,Qube Holdings Limited,Industrials,Integrated Freight & Logistics,2023,0.0951,1.7162951518030327,0.0295989422653151,1.8706922138310853,0.0809999999999999,33.20331202445848,0.3592595857205817,1.8397971760327971,0.0256521101011085,5585256267.000366,5672500000.0,3.157634973526001
WOR,Worley Limited,Energy,Oil & Gas Equipment & Services,2023,0.07,10.626966377317007,0.0035177790454459,1.8778789501874664,0.5,241.78068978445867,0.2137288457881726,1.5926133276413994,0.0295427114101825,8929782928.085327,10518000000.0,16.92464828491211
MIN,Mineral Resources Limited,Basic Materials,Other Industrial Metals & Mining,2023,1.2737,17.68327672405104,0.0289808461978273,2.3837810210687715,1.9,54.79318301756509,0.3852320373546788,3.9466711005291857,0.0272245006162869,13715076741.448977,8395200000.0,69.79007720947266
MEZ,Meridian Energy Limited,Utilities,Utilities - Renewable,2023,0.037,2.29756702242854,0.009479145879066,1.6739602472022717,0.160125,132.83105798669763,0.1260227499501097,2.139110240324088,0.0325805031466067,12806853008.820312,10022000000.0,4.9147491455078125
EBO,EBOS Group Limited,Healthcare,Medical Distribution,2023,1.4463,13.60855645843559,0.039361768069238,2.794627413864876,0.896449,22.073124714975147,0.1993065749390984,2.34590350363572,0.0280804060682922,6214875091.982788,7005150723.6915,31.924360275268555
SDF,Steadfast Group Limited,Financial Services,Insurance Brokers,2023,0.184,1.8452665317658177,0.0387300157622157,2.176088021738162,0.15,30.762371809586234,0.2123600335714724,3.0674573648432766,0.0265004726017357,6261907464.591064,4885100000.0,5.660276412963867
CWY,Cleanaway Waste Management Limited,Industrials,Waste Management,2023,0.01,1.3184434165232355,0.0035565508043403,2.06196102396958,0.049,264.1476392745972,0.2616534668137585,2.003481044117618,0.0185502320348438,5893239491.271973,6073300000.0,2.641476392745972
AZJ,Aurizon Holdings Limited,Industrials,Railroads,2023,0.15,2.3648611529985564,0.0236321602876958,2.6829772570640937,0.15,24.174343744913735,0.4419898963952393,1.5333464956871716,0.0413661694626312,6674657295.726257,11679000000.0,3.626151561737061
HUB,HUB24 Limited,Financial Services,Capital Markets,2023,0.4769,6.287968383497921,0.0639638265672947,1.1690183616372656,0.325,74.85496695373114,0.0673291088538096,5.677244471190522,0.009104066379258,2897733705.029297,596681000.0,35.698333740234375
HVN,Harvey Norman Holdings Limited,Consumer Cyclical,Specialty Retail,2023,0.433,3.5563511182908787,0.0703248025145496,1.717642425627825,0.25,9.27896477608978,0.2840400160013952,1.129751145038164,0.0622232349701872,5006208631.699219,7671831000.0,4.017791748046875
IPL,Incitec Pivot Limited,Basic Materials,Specialty Chemicals,2023,0.288,3.4158217034529144,0.0531042265274577,1.640857671900042,0.15,8.6883877714475,0.1864716982921301,0.7325486794721903,0.0599459125253293,4707943853.231873,10545300000.0,2.50225567817688
PMV,Premier Investments Limited,Consumer Cyclical,Apparel Retail,2023,1.7031,10.914388337554335,0.1076505611904711,1.446090243353379,0.79,15.198245778435735,0.1982948451012637,2.3715605112007534,0.0305206289413841,4129683694.3322754,2518129000.0,25.884132385253903
PNI,Pinnacle Investment Management Group Limited,Financial Services,Asset Management,2023,0.393,1.8645778177838963,0.1383767977475228,1.3077882401383902,0.36,24.90794688994041,0.2180350176246209,5.24988715106612,0.0367766375285272,2218460563.0874634,552636000.0,9.788823127746582
WHC,Whitehaven Coal Limited,Energy,Thermal Coal,2023,3.077,6.287973417541502,0.3552238484050332,1.4277869604269535,0.74,2.345865563909303,0.0251564757341621,1.1479419299089753,0.1025182309465057,6038777220.834412,7510909000.0,7.218228340148926
BRG,Breville Group Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2023,0.772,5.347156414567383,0.0801599008475094,1.7863131594641264,0.305,34.90025515383389,0.2040175960757957,5.038752355431072,0.0113201957540374,3878121099.128723,1374852000.0,26.94299697875977
HMC,HMC Capital Limited,Real Estate,REIT - Diversified,2023,0.1837,2.5066482844967948,0.0424600837586703,1.120306564478507,0.12,32.997692027167254,0.0669065507846426,2.4182395523460904,0.0197965050420633,2499586712.647461,1344816000.0,6.061676025390625
ANN,Ansell Limited,Healthcare,Medical Instruments & Supplies,2023,1.175,10.969201327580326,0.0586027029163044,1.5665469852667102,0.6946,20.97804617374501,0.1953291709476013,2.2471284388019988,0.028179408667241,3597427917.6783447,2530600000.0,24.64920425415039
SPK,Spark New Zealand Limited,Communication Services,Telecom Services,2023,0.607,1.0520094012939447,0.2532351628737171,2.3103092783505152,0.249291,7.402945586052129,0.4082998661311914,4.271433283016905,0.0554770489914988,8286580569.052795,4482000000.0,4.493587970733643
LLC,Lendlease Group,Real Estate,Real Estate - Diversified,2023,-0.34,9.587753051757453,-0.0127374547051718,2.7414208308248043,0.16,-21.40608955832089,0.1801361589985725,0.7591007413874744,0.021983848755374,5022210505.019531,18214000000.0,7.278070449829102
SIG,Sigma Healthcare Limited,Healthcare,Medical Distribution,2023,0.001746,0.2916396612467315,0.0015424935246786,2.4574226713495726,0.009702,571.3881154513714,0.193331249419755,3.420809245605566,0.0097249153082896,1628024694.55011,1174073000.0,0.9976436495780944
PRU,Perseus Mining Limited,Basic Materials,Gold,2023,0.206986,0.9318106545483472,0.1764645408269641,1.1255779996263628,0.0354,8.74417007822403,0.0016110392937522,1.9423697067389247,0.0195588670169421,2490487144.526612,1603224269.061977,1.8099207878112795
SNZ,Summerset Group Holdings Limited,Healthcare,Medical Care Facilities,2023,1.8743,11.052292280530189,0.0628549482466855,2.664376395196379,0.179951,4.887556193993413,0.2027827265470712,0.8288548965122379,0.0196437046411525,2159472024.0162964,6941681000.0,9.160746574401855
RGN,Region Group,Real Estate,REITRetail,2023,-0.1087,0.0116094074409841,-0.0267416702726092,1.578551912568306,0.144,-20.79116826553134,0.3295975768065772,194.6697109177924,0.0637168144281641,2628041097.3901978,4622000000.0,2.259999990463257
URW,Unibail-Rodamco-Westfield SE,Real Estate,REIT - Retail,2023,-0.586,6.032161250808495,-0.0304060800961586,2.579926133873927,0.0,-9.004985106276164,0.5206436958384116,0.8747977802434512,0.0,15052470445.093018,53578100000.0,5.276921272277832
OML,oOh!media Limited,Communication Services,Advertising Agencies,2023,0.063,1.3776172712492425,0.0208603626594868,2.2384973473316165,0.0475,25.4232334712195,0.4862054773140468,1.162633295991141,0.0296566624706407,862945961.8166885,1659463000.0,1.6016637086868286
CVL,Civmec Limited,Industrials,Engineering & Construction,2023,0.1142,0.8276240443004121,0.0744383074209782,1.8414584566664047,0.05,7.999831657276053,0.1469722439557204,1.1038596347610612,0.0547296980781142,464581404.4818878,774534000.0,0.9135807752609252
WHF,Whitefield Industrials Limited,Financial Services,Capital Markets,2023,0.154,4.590174384720418,0.0288721673492159,1.131509204424285,0.3075,31.620471508472,0.04040668751947,1.060864403869764,0.0631474848886507,584872225.1586914,623819881.0,4.869552612304688
IDX,Integral Diagnostics Limited,Healthcare,Diagnostics & Research,2023,0.108,1.0033053501127085,0.0298446623465008,2.249069824794665,0.06,17.234663168589275,0.4351265954796778,1.8552114986714097,0.0322347788361813,692082939.1563721,839011000.0,1.8613436222076416
ACF,Acrow Limited,Industrials,Engineering & Construction,2023,0.0896,0.3366491006763735,0.1073470483700984,2.1239126372152874,0.044,10.950485510485512,0.3441545398733838,2.914499102383496,0.0448447174420904,299854366.77941895,218515929.0,0.981163501739502
BLX,Beacon Lighting Group Limited,Consumer Cyclical,Specialty Retail,2023,0.1505,0.6546878842168125,0.1010546108813254,2.2329170467349897,0.0829999999999999,14.983498772909476,0.4487037387472628,3.4444146893301664,0.0368068249592286,513548452.5203705,332919000.0,2.255016565322876
CUV,Clinuvel Pharmaceuticals Limited,Healthcare,Biotechnology,2023,0.619,3.2886304626183813,0.157988767704001,1.176651953391346,0.05,25.763058700931285,0.005161564428666,4.849232383251515,0.0031353204292479,798334669.927311,193713556.0,15.947333335876465
AEF,Australian Ethical Investment Limited,Financial Services,Asset Management,2023,0.0589,0.2358843237524246,0.1390157280568239,1.7681094415788294,0.07,89.97509151646561,0.0465499746321664,22.466659954402125,0.0132087113050779,601073020.4200745,47304000.0,5.299532890319824
UNI,Universal Store Holdings Limited,Consumer Cyclical,Apparel Retail,2023,0.325,1.7784355741858793,0.0889992259623553,1.9410669656926336,0.22,12.28367805480957,0.2943646283675357,2.244779302528646,0.0551075234878883,306284422.3749161,264845000.0,3.9921953678131104
GWA,GWA Group Limited,Industrials,Building Products & Equipment,2023,0.163,1.1520899274776848,0.0634400983170843,2.226379524775807,0.13,12.973514802616798,0.3124816243487669,1.835518966350392,0.0614749375480784,560824464.9786987,680248000.0,2.114682912826538
PTM,Platinum Investment Management Limited,Financial Services,Asset Management,2023,0.141,0.56370597015795,0.2303907322882654,1.065095544880451,0.14,6.568481736149349,0.0092682815642967,1.6429769664095448,0.1511624514313582,539177394.0435867,350982000.0,0.926155924797058
HCW,HealthCo Healthcare and Wellness REIT,Real Estate,REIT - Healthcare Facilities,2023,0.0544,1.69553458080567,0.0117135401565671,1.7995408535949076,0.07875,25.65341398996465,0.4080603073354595,0.8230712229950233,0.0564295377872098,782905347.3128662,1724500000.0,1.3955457210540771
KGN,Kogan.com Ltd,Consumer Cyclical,Internet Retail,2023,-0.2469,1.68321601262126,-0.094330397215188,1.6340404726982196,0.0,-20.63722058122773,0.0574039072021251,3.0271395491124204,0.0,507705790.89803696,274058000.0,5.095329761505127
PAC,Pacific Current Group Limited,Financial Services,Asset Management,2023,-0.3076,9.76144405660052,-0.0260444327159373,1.1883072339925131,0.38,-27.563150279388623,0.0046609820059045,0.8685625791408369,0.0448196450210246,442551742.4489975,606310000.0,8.478425025939941
IFM,Infomedia Ltd,Technology,Software - Application,2023,0.0255,0.3673065495139861,0.0517350293985843,1.3377222759905818,0.0399999999999999,55.09779032538919,0.0658593079319486,3.8251255120729217,0.0284698794945605,529603927.6485443,185213000.0,1.4049936532974243
WTN,Winton Land Limited,Real Estate,Real Estate - Development,2023,0.2179,1.7208020271031292,0.1094420382855807,1.1571273515224896,0.0386819999999999,11.587384754826903,0.0186602417145546,1.4672757808911294,0.0153202644726553,748918100.4277649,590614000.0,2.5248911380767822
APZ,Aspen Group,Real Estate,Real Estate - Diversified,2023,0.3122,1.8176938549416144,0.098323111489497,1.5317846413689034,0.085,5.283949086484354,0.3103409631127909,0.9075504658365052,0.0515261154980634,331257735.1312561,553227000.0,1.649648904800415
KSC,K&S Corporation Limited,Industrials,Integrated Freight & Logistics,2023,0.212,2.350620163866461,0.0467533909680875,1.903637154936583,0.18,11.46364099574539,0.088579957606775,1.0338939180631004,0.0740651773802671,332582995.56253815,612362000.0,2.4302918910980225
SRV,Servcorp Limited,Real Estate,Real Estate Services,2023,0.114,1.9030352570172864,0.0172660995027825,3.4134296882488897,0.22,27.836228671826813,0.5738906995211922,1.667509867138227,0.0693278024173114,313121667.83148193,640967000.0,3.173330068588257
MVF,Monash IVF Group Limited,Healthcare,Diagnostics & Research,2023,0.056,0.7011715949301969,0.0517641872129018,1.5337472825494232,0.044,22.33707479068211,0.2371188023531977,1.7839801231576211,0.03517534382085,487385153.6267853,421894000.0,1.2508761882781982
