Company code,Company Name,Sector,Industry,Year,EPS,BVPS,ROA,ROE,DIV,P/E Ratio,DAR,MB,DY,Market Cap,Total Assets,Year end price
STO,Santos Limited,Energy,Oil & Gas E&P,2022,0.628,4.570212634557307,0.0731910174660385,1.9440813851647172,0.227355,10.154371048994124,0.1912600499029671,1.3953278607978843,0.0356526517526589,20710851437.823,28855999999.9999,6.376945018768311
IAG,Insurance Australia Group Limited,Financial Services,Insurance - Property & Casualty,2022,0.1409,2.605611174998309,0.010181028665317,5.243538461538462,0.11,31.510722645637077,0.0747586773464777,1.703961382792713,0.0247755514058921,10501514002.15149,34083000000.0,4.439860820770264
COH,Cochlear Limited,Healthcare,Medical Devices,2022,4.396,25.763450654822947,0.1172771895663462,1.4623598505072075,3.0,45.19794939646838,0.1029978499858017,7.712095254976258,0.0150988836803528,13000278971.313477,2465100000.0,198.690185546875
SCG,Scentre Group,Real Estate,REIT - Retail,2022,0.058,3.562378034892479,0.0081228534292438,1.976800833311076,0.1475,44.425035345143286,0.4289520546279458,0.7232955134970902,0.0572448266730278,13403099842.40918,37006700000.0,2.5766520500183105
FPH,Fisher & Paykel Healthcare Corporation Limited,Healthcare,Medical Instruments & Supplies,2022,0.653,2.865770992409756,0.1788799240626483,1.2543906649997023,0.367417,31.67450920911149,0.0495016611295681,7.217413592478861,0.0177638121213892,12123089611.286743,2107000000.0,20.683454513549805
CPU,Computershare Limited,Financial Services,Capital Markets,2022,0.3771,3.651094769424744,0.0375780334417245,2.805540042030077,0.54,65.50235793812463,0.4300214581648317,6.765351418790646,0.021861516928504,14599465993.316162,6058300000.0,24.7009391784668
NST,Northern Star Resources Limited,Basic Materials,Gold,2022,0.37,7.145379583884211,0.0386128829395382,1.354976932159856,0.215,28.02245165850665,0.0459527445871889,1.451050569382246,0.0207362684808017,11920235322.418213,11131000000.0,10.36830711364746
ORG,Origin Energy Limited,Utilities,Utilities - Diversified,2022,-0.815,5.802931521428364,-0.0594920899250624,2.3967272001596487,0.29,-7.763664854084788,0.1411323896752706,1.0903776535556369,0.045832506624971,10900505402.595703,24020000000.0,6.327386856079102
S32,South32 Limited,Basic Materials,Other Industrial Metals & Mining,2022,0.574,2.394150918916165,0.1633814887365328,1.5155394749049076,0.163835,6.640287641864205,0.1118388834476003,1.5920153889695206,0.0429841062108209,17161925893.09143,16336000000.0,3.8115251064300537
CAR,CAR Group Limited,Communication Services,Internet Content & Information,2022,0.564496,2.678259913278984,0.0864083236035133,1.8364914856686687,0.4901459999999999,34.908106164804394,0.3837319201318348,7.357570562851783,0.0248735805144535,7442624078.55835,1861117000.0,19.705486297607425
REH,Reece Limited,Industrials,Industrial Distribution,2022,0.61,5.14079141279041,0.0593995617756229,1.9897123313205067,0.2249999999999999,22.653107564957416,0.2879919316832471,2.6879899426075777,0.016282642809986,8926462472.717285,6607574000.0,13.818395614624023
SHL,Sonic Healthcare Limited,Healthcare,Diagnostics & Research,2022,3.055,15.139632475999369,0.1163610968216811,1.6897844611609798,1.0,9.15239899131163,0.2400202262378154,1.8468466102319536,0.0357646385976611,13432373954.742432,12552013000.0,27.96057891845703
ASX,ASX Limited,Financial Services,Financial Data & Stock Exchanges,2022,2.627,19.626794850635417,0.0278821110349554,4.792531665527934,2.364,24.14346585311861,0.0037066483893077,3.231545714866898,0.0372724366405751,12297324063.354492,18237500000.0,63.42488479614258
SOL,Washington H. Soul Pattinson and Company Limited,Financial Services,Capital Markets,2022,-0.0434,22.97380486213085,-0.0013087140168115,1.168985821913703,0.72,-603.5882536716724,0.0554092383417912,1.1402434366686307,0.0274853953009103,9633217827.186584,9888333000.0,26.195730209350582
AIA,Auckland International Airport Limited,Industrials,Airports & Air Services,2022,0.1302,4.846908086871664,0.0188714554462271,1.2456170484241005,0.0,55.520805528819466,0.145436279289661,1.4914268540458293,0.0,12156471144.64215,10152900000.0,7.228808879852295
SGP,Stockland,Real Estate,REIT - Diversified,2022,0.5794,4.340285690447805,0.0676496521994709,1.9702731396583344,0.264,5.714862890641855,0.2190653473106691,0.762897144334354,0.0797296064902552,7904377312.448242,20414000000.0,3.31119155883789
IFT,Infratil Limited,Industrials,Conglomerates,2022,1.6166,3.842460998612191,0.118688970543454,1.916431614371584,0.1710519999999999,4.700483491806263,0.3732718894009216,1.9775871806112064,0.0225103916005191,7344561030.07196,9851800000.0,7.598801612854004
JBH,JB Hi-Fi Limited,Consumer Cyclical,Specialty Retail,2022,4.7946,11.70998957323431,0.1723603466818498,2.4692650160118723,3.16,7.881303307549932,0.1911811222875941,3.226962466708833,0.0836251019350446,4131480046.1273193,3161400000.0,37.787696838378906
TNE,Technology One Limited,Technology,Software - Application,2022,0.2751,0.7303593371482171,0.1645408328626063,2.258267565046822,0.062,47.13087938170743,0.0653844373037994,17.752501075065314,0.0047818456761551,4244569749.5448914,539945000.0,12.965704917907717
VCX,Vicinity Centres,Real Estate,REIT - Retail,2022,0.2669,2.391131443357524,0.0781348456206679,1.428797163094505,0.104,6.655817310566221,0.2662963105847253,0.7429276400195413,0.0585441321705327,8086841654.376709,15552600000.0,1.7764376401901243
EVN,Evolution Mining Limited,Basic Materials,Gold,2022,0.1774,1.6357062883455813,0.0487663320395302,2.0375276277391103,0.06,16.27681892377817,0.2805091231369341,1.7652971671330968,0.0207791655330633,5744234614.719086,6630066000.0,2.887507677078247
AFI,Australian Foundation Investment Company Limited,Financial Services,Asset Management,2022,0.294,5.577600708631256,0.0436025744768621,1.1828512998160787,0.44,23.67598021111521,0.0012093786345607,1.247980726066717,0.0632116865325462,8722640230.71289,8268709000.0,6.960738182067871
AMC,Amcor plc,Consumer Cyclical,Packaging & Containers,2022,0.532,2.8242489031120948,0.0461953402961092,4.208162279642599,0.7023,30.150847327440303,0.4007230575002869,5.679474907655334,0.0437836047398061,23183616573.049072,17426000000.0,16.040250778198242
BSL,BlueScope Steel Limited,Basic Materials,Steel,2022,5.715,22.30341386848139,0.1691761235363174,1.5898105875709458,0.5,2.7984487311629382,0.0792029138195719,0.7170711440367108,0.0312634149386968,7014748466.539124,16610500000.0,15.993134498596191
APA,APA Group,Utilities,Utilities - Regulated Gas,2022,0.196,1.521700432953236,0.0145590945655379,6.024964189853697,0.54,49.85810785877461,0.6921758237900083,6.421887599357828,0.0552588567664918,12654496483.612185,15836287000.0,9.772189140319824
TWE,Treasury Wine Estates Limited,Consumer Defensive,Beverages - Wineries & Distilleries,2022,0.361247,4.664504310475717,0.0394975764215075,1.7586962259171286,0.306813,35.20532560877425,0.2511667692122994,2.7265101313403703,0.0241246567393035,10319568196.110168,6663700000.0,12.717818260192873
RHC,Ramsay Health Care Limited,Healthcare,Medical Care Facilities,2022,1.163,17.083604777415854,0.014070547878377,4.302350757810084,0.97,54.01497182411463,0.5494035422861046,3.677175458571319,0.0154410868479035,14464169666.290283,19473300000.0,62.81941223144531
SEK,SEEK Limited,Communication Services,Internet Content & Information,2022,0.477,5.064458270276329,0.0358143087498939,2.487964527027027,0.44,42.41576684595904,0.3324280743443945,3.99496248281231,0.0217473815616273,7219296702.6901245,4713200000.0,20.23232078552246
GPT,The GPT Group,Real Estate,REIT - Diversified,2022,0.245,5.990822522835736,0.0271362653375119,1.5070016295018256,0.359,15.741729736328123,0.2947751269211643,0.6437719980352252,0.0930841875062437,7387863072.252441,17294200000.0,3.856723785400391
ORI,Orica Limited,Basic Materials,Specialty Chemicals,2022,0.145,7.56277186829101,0.0071822940318841,2.243859272766277,0.35,98.49557547733704,0.2876502784483377,1.888442318892953,0.0245066145535001,6960420698.975647,8367800000.0,14.281858444213867
TPG,TPG Telecom Limited,Communication Services,Telecom Services,2022,0.276,6.400120362707277,0.0264897242590106,1.6273949579831932,0.175,16.477876815243043,0.2920066095218424,0.7105950737281607,0.0384793488945099,8456081377.365112,19366000000.0,4.54789400100708
MGR,Mirvac Group,Real Estate,REIT - Diversified,2022,0.23,2.819664085728396,0.0526591107236268,1.5372587562544675,0.103,8.579402384550674,0.24940424295263,0.6998218541117134,0.0521978183192506,7786217948.846924,17205000000.0,1.9732625484466555
YAL,Yancoal Australia Ltd,Energy,Thermal Coal,2022,2.716,6.079791289943774,0.2801343645027732,1.5941469489414697,0.7311,1.767937670048979,0.0525740176548707,0.7897834782248642,0.1522579817504265,6340381763.189209,12801000000.0,4.801718711853027
MCY,Mercury NZ Limited,Utilities,Utilities - Renewable,2022,0.3432,3.395571296982016,0.0485507246376811,2.032828282828283,0.180372,13.961040334545928,0.2024844720496894,1.4110818544952315,0.0376447190156,6705460972.56134,9660000000.0,4.791429042816162
EDV,Endeavour Group Limited,Consumer Defensive,Beverages - Wineries & Distilleries,2022,0.276,1.9922054203567727,0.0455675227837613,3.0445627802690582,0.202,21.557246429332785,0.4897358004234557,2.986539416919332,0.0339507209499236,10655972639.568176,10863000000.0,5.94980001449585
NWL,Netwealth Group Limited,Technology,Software - Application,2022,0.2278,0.4258657670513968,0.4078588000352413,1.30660092284374,0.2,51.5631314847844,0.1107676720213797,27.58165192182793,0.017026955118267,2875194141.2871094,136204000.0,11.746081352233888
BEN,Bendigo and Adelaide Bank Limited,Financial Services,Banks - Regional,2022,0.875,11.872849482177555,0.0051249690254893,14.189663135624786,0.53,9.91046905517578,0.138743757848626,0.7303773568675253,0.0611186294353998,4902219781.559143,95239600000.0,8.671660423278809
DXS,DEXUS,Real Estate,REIT - Office,2022,1.5024,12.613962266081996,0.0841961015209383,1.414595495017395,0.532,4.682271434857061,0.2575174160201333,0.5576871450333163,0.0756257110299464,7566253034.096008,19192100000.0,7.034644603729248
ALQ,ALS Limited,Industrials,Consulting Services,2022,0.3945,2.310084758022406,0.066978412207299,2.515432917661625,0.373,29.240198461728404,0.4351311440826946,4.993435090679029,0.0323356435131963,5593146645.06958,2844200000.0,11.535258293151855
AGL,AGL Energy Limited,Utilities,Utilities - Independent Power Producers,2022,1.316,9.685661805277029,0.0446289569278671,2.956882000920669,0.26,5.580425987127704,0.149351323300467,0.758217739448524,0.0354038185460176,4940546790.246582,19270000000.0,7.343840599060059
QUB,Qube Holdings Limited,Industrials,Integrated Freight & Logistics,2022,0.067,1.6921546277296453,0.0226228286520342,1.8843491925507367,0.037,39.8049247798635,0.3464043009989531,1.5760557082357538,0.0138736301858185,4717292340.320435,5635900000.0,2.6669299602508545
CHC,Charter Hall Group,Real Estate,Real Estate - Diversified,2022,1.941,6.863680012578177,0.2211038496398416,1.2744627169650729,0.4131,5.827735712207635,0.1145589848781186,1.6480423033512126,0.0365199194780184,5350369337.829712,4192600000.0,11.31163501739502
WOR,Worley Limited,Energy,Oil & Gas Equipment & Services,2022,0.328,10.7634282248588,0.0165448249326664,1.8293155023755057,0.5,42.970424745141,0.2086379376683339,1.3094619132456886,0.0354753357208742,7436434205.322266,10396000000.0,14.09429931640625
MIN,Mineral Resources Limited,Basic Materials,Other Industrial Metals & Mining,2022,1.8487,16.42029457018224,0.0447056112455352,2.3879123230717494,1.0,40.66138371463309,0.400161308906556,4.577914223886418,0.0133030555658741,14772471409.059082,7811100000.0,75.17070007324219
ALD,Ampol Limited,Energy,Oil & Gas Refining & Marketing,2022,3.34,15.24116457268508,0.0597020523283725,3.2915730475790723,1.61,7.697807814546688,0.2711233797407585,1.6869234616535875,0.0626198964376326,6126906012.72583,13331200000.0,25.710678100585938
ALX,Atlas Arteria Limited,Industrials,Infrastructure Operations,2022,0.246,4.473626968517396,0.0320920768121013,1.2816530138332003,0.391564,23.22229718774315,0.208610460522306,1.276969481002135,0.0685428992819837,8288134661.298889,8318533000.0,5.712685108184815
MEZ,Meridian Energy Limited,Utilities,Utilities - Renewable,2022,0.175,2.1195026999954614,0.0481374746504429,1.6963606735469854,0.152699,26.748807089669366,0.1285089123705838,2.2085563942438773,0.0326207337531215,12197856965.408936,9369000000.0,4.681041240692139
EBO,EBOS Group Limited,Healthcare,Medical Distribution,2022,1.2695,12.899223548509116,0.03234153478026,2.9116346495279104,0.771652,30.54952903167616,0.2630048950083468,3.0065861685291413,0.0198968470572312,7550008242.065674,6945941900.4324,38.78262710571289
SDF,Steadfast Group Limited,Financial Services,Insurance Brokers,2022,0.1789,1.5226567418240031,0.0438146304098046,2.1591598213793484,0.13,28.969056783540747,0.2396782841823056,3.40363268767142,0.0250841076953156,5733419262.382507,3916500000.0,5.18256425857544
GQG,GQG Partners Inc.,Financial Services,Asset Management,2022,0.08,0.1052639178031852,0.695775496299502,1.0957522821430516,0.082873,15.513376891613008,0.0312385775817954,11.79008132349304,0.0667754356280769,3679649010.818207,341981000.0,1.2410701513290403
CWY,Cleanaway Waste Management Limited,Industrials,Waste Management,2022,0.038,1.176715791738382,0.0134579630545653,2.2306902062247924,0.049,66.66168413664165,0.2872055537550957,2.1527237205256897,0.0193435509605096,5651545583.496094,5862700000.0,2.533143997192383
AZJ,Aurizon Holdings Limited,Industrials,Railroads,2022,0.279,2.397077157219281,0.0530205157356208,2.1928472678648325,0.214,12.21942303428513,0.345604878300863,1.422240004372826,0.0627709743294444,6275349571.29422,9675500000.0,3.409219026565552
HUB,HUB24 Limited,Financial Services,Capital Markets,2022,0.2018,5.613456724420002,0.0267692498694583,1.2020322170039064,0.2,129.3066684507402,0.0903366330849086,4.648487905828737,0.0076645720547663,2118129999.1699216,547718000.0,26.09408569335937
HVN,Harvey Norman Holdings Limited,Consumer Cyclical,Specialty Retail,2022,0.6513,3.4197406559464616,0.1119903212669789,1.6875160102502862,0.375,5.681053131164429,0.2627763043264361,1.081973832692101,0.1013494365502179,4610324042.289856,7246403000.0,3.7000699043273926
IPL,Incitec Pivot Limited,Basic Materials,Specialty Chemicals,2022,0.522,3.342900383711559,0.0933107504809595,1.7272206941507544,0.27,6.008085619900875,0.1802240488967847,0.9381735420144856,0.0860908801960246,5900736309.854309,10863700000.0,3.136220693588257
PMV,Premier Investments Limited,Consumer Cyclical,Apparel Retail,2022,1.794,10.514394585321735,0.1237340187631197,1.3738944238485524,0.92,12.549104764974503,0.1337599046137211,2.141168829615059,0.0408651073064457,3591851393.887024,2304734000.0,22.513093948364254
PNI,Pinnacle Investment Management Group Limited,Financial Services,Asset Management,2022,0.402,1.774612587807547,0.1422708185066641,1.3346080401010485,0.35,20.275225093708706,0.2266496260884793,4.592912584791615,0.0429414106203591,1847195955.001831,536758000.0,8.150640487670898
WHC,Whitehaven Coal Limited,Energy,Thermal Coal,2022,1.976,5.034220469708629,0.3187124634645613,1.454194025406766,0.48,4.151278179184145,0.0399535768686363,1.6294331429117248,0.0585157075175399,6862576025.413879,6124533000.0,8.202925682067871
HMC,HMC Capital Limited,Real Estate,REIT - Diversified,2022,0.2634,2.051615178975307,0.0846147105536995,1.0791345646937005,0.12,15.51926814885237,0.004759296785147,1.9924668487047272,0.0293558215009858,1685630938.9378967,912950000.0,4.087775230407715
BRG,Breville Group Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2022,0.759,4.268622601397824,0.0896551080776693,1.9191396071397764,0.3,23.57619616039814,0.1884099759827401,4.1920625355547765,0.0167650843379041,2575674486.907959,1179152000.0,17.894332885742188
ANN,Ansell Limited,Healthcare,Medical Instruments & Supplies,2022,1.252,10.571791322582005,0.0633229590615299,1.6100475395092255,0.7885,21.473173135385725,0.1938392785891067,2.5430328640782145,0.0293292625313272,3923645405.986023,2506199999.9999,26.88441276550293
SPK,Spark New Zealand Limited,Communication Services,Telecom Services,2022,0.219,0.7998525087157569,0.0978753879207448,2.84,0.246736,20.26829218755574,0.4464072571019336,5.549468109066225,0.055586745612352,8185465460.872681,4189000000.0,4.438755989074707
LLC,Lendlease Group,Real Estate,Real Estate - Diversified,2022,-0.145,10.061633832882706,-0.005789135138296,2.4535150645624104,0.16,-51.63851442008183,0.1378281971814513,0.7441718427917225,0.0213687068315998,5166785104.50293,17101000000.0,7.487584590911865
PRU,Perseus Mining Limited,Basic Materials,Gold,2022,0.129121,0.733021219748774,0.1174618643045066,1.2110218450489207,0.0245,16.34126048509402,0.0435176357477894,2.878497699996978,0.0116113749848728,2903401988.1297607,1368036982.004293,2.109999895095825
SNZ,Summerset Group Holdings Limited,Healthcare,Medical Care Facilities,2022,1.1666,9.303073951136712,0.0460714323628046,2.6631375959121266,0.149911,7.114692431625976,0.184315864775949,0.8921782449897341,0.0180615658500035,1956567411.3621216,5840322000.0,8.300000190734863
OML,oOh!media Limited,Communication Services,Advertising Agencies,2022,0.053,1.4955019051600098,0.0181974080414805,2.151842036272913,0.025,22.74714325958828,0.4780289798169058,0.8061498207380664,0.0207365869122365,649553605.7600555,1731895000.0,1.2055985927581787
URW,Unibail-Rodamco-Westfield SE,Real Estate,REIT - Retail,2022,0.064,6.722921329881481,0.0032615857676257,2.380829952545505,0.0,58.937832713127136,0.4832491397613295,0.5610687837256954,0.0,10759728279.264404,54636000000.0,3.7720212936401367
CVL,Civmec Limited,Industrials,Engineering & Construction,2022,0.1011,0.730329500047195,0.0699526776929203,1.955361425330222,0.03,5.253345864934572,0.1790378991872249,0.7272241733499248,0.0564851263696886,270085967.4129486,725662000.0,0.5311132669448853
WHF,Whitefield Industrials Limited,Financial Services,Capital Markets,2022,0.1587,4.647462200686049,0.0257986324880962,1.166082954991961,0.205,28.776067867170884,0.0384521146515047,0.9826356349592006,0.0448895741278708,548504646.7552185,650904462.0,4.56676197052002
IDX,Integral Diagnostics Limited,Healthcare,Diagnostics & Research,2022,0.07,0.9339059933159738,0.0186497065828879,2.2549417700521825,0.07,40.06480148860386,0.4354846331168623,3.003017567372432,0.0249595645765134,1042779832.1646729,783015000.0,2.8045361042022705
ACF,Acrow Limited,Industrials,Engineering & Construction,2022,0.0632,0.2726308242142901,0.0848775300766857,2.2192264209280235,0.027,8.902684608592262,0.3466694097885037,2.063778624022292,0.0479872317908576,171951931.9631195,184903684.0,0.562649667263031
BLX,Beacon Lighting Group Limited,Consumer Cyclical,Specialty Retail,2022,0.1824,0.5889933958618752,0.1262645522330217,2.4046296641443323,0.093,10.864134028292538,0.4465144398456029,3.364414712767456,0.0469313448936495,451285767.4970627,322545000.0,1.981618046760559
CUV,Clinuvel Pharmaceuticals Limited,Healthcare,Biotechnology,2022,0.423,2.508135982916739,0.1450401677915782,1.1464688927264284,0.04,50.920022013057775,0.008728968680184,8.587719907624507,0.001857081831777,1078265893.153381,143949537.0,21.53916931152344
AEF,Australian Ethical Investment Limited,Financial Services,Asset Management,2022,0.0857,0.2174660553694233,0.2267763471626132,1.7003851611595378,0.06,43.72369728399965,0.0198855507868383,17.230831041071205,0.0160122937812616,424998447.6280213,41940000.0,3.7471208572387695
PPM,Pepper Money Limited,Financial Services,Credit Services,2022,0.3197,1.8226118752307412,0.0070785264616404,23.67692856293831,0.144,3.900881443017716,0.9527997831259978,0.6842443058124376,0.1154667932000781,548695508.8309937,19919400000.0,1.2471117973327637
UNI,Universal Store Holdings Limited,Consumer Cyclical,Apparel Retail,2022,0.302,1.4534389630973608,0.1010744130521289,1.8254400990054611,0.215,15.379653071725606,0.3115797851173896,3.195631426973108,0.046289765216495,356341664.79034424,203553000.0,4.644655227661133
GWA,GWA Group Limited,Industrials,Building Products & Equipment,2022,0.133,1.1456270023755812,0.0491307602495991,2.356704166200391,0.15,13.5901825768607,0.3202346835598608,1.5777336593624616,0.0829878143647945,479356506.7894592,716028000.0,1.8074942827224727
PTM,Platinum Investment Management Limited,Financial Services,Asset Management,2022,0.1754,0.5557752557919053,0.2901798095259879,1.08099111740235,0.17,6.532711205216063,0.0150217721345269,2.0616922640109845,0.1483630909837326,667068778.7898102,349759000.0,1.1458375453948977
HCW,HealthCo Healthcare and Wellness REIT,Real Estate,REIT - Healthcare Facilities,2022,0.149743,1.1659295773330327,0.0715285677417866,1.0603999449617023,0.080956,10.175388525180386,0.0321425842383978,1.3068484010941797,0.0531314307837046,854796470.6716919,693597000.0,1.5236932039260864
KGN,Kogan.com Ltd,Consumer Cyclical,Internet Retail,2022,-0.3316,1.7325730068023937,-0.0984069273680997,2.087108135035566,0.0,-10.283101884821212,0.1596736143876106,1.9680997981723856,0.0,339764876.757288,360310000.0,3.409876585006714
PAC,Pacific Current Group Limited,Financial Services,Asset Management,2022,-0.6915,10.054332208117646,-0.058324803172393,1.1480674961934667,0.38,-9.79106665864339,0.0017396567319919,0.6733935635213578,0.0561256527393307,353403676.0716438,604717000.0,6.770522594451904
IFM,Infomedia Ltd,Technology,Software - Application,2022,0.0219,0.3888084171654145,0.0431259363246833,1.302588036217496,0.0559999999999999,51.87015555220652,0.0327595780122154,2.921635325888642,0.0492976664200884,428191951.7269135,190906000.0,1.1359564065933228
WTN,Winton Land Limited,Real Estate,Real Estate - Development,2022,0.1244,1.5309121467813578,0.0637125859376257,1.0942148032328394,0.011209,21.43378809717307,0.0006500668180134,1.7416827248344613,0.0042038533365738,790880708.5200806,496872000.0,2.66636323928833
APZ,Aspen Group,Real Estate,Real Estate - Diversified,2022,0.5516,1.3986604476446485,0.1666033090364188,1.6332985585930309,0.07,3.283913581590881,0.3413001869786809,1.2951011338427054,0.0386439990415382,363739514.24879456,452458000.0,1.8114067316055296
KSC,K&S Corporation Limited,Industrials,Integrated Freight & Logistics,2022,0.134,2.242939429177527,0.0289573043865538,1.9604488115095915,0.095,13.347465600540389,0.106242147875855,0.7974180520462235,0.0531153437737194,244762686.567276,601748000.0,1.788560390472412
SRV,Servcorp Limited,Real Estate,Real Estate Services,2022,0.289,2.009204229700525,0.0480905209105637,2.939017623856265,0.2,9.821113005641424,0.5333704039322295,1.4126496533672064,0.0704646736163028,280063444.3786621,582672000.0,2.838301658630371
